model,pair_id,cell_id,state_role,decl_order,body_order,reactive_var,stable_var,reactive_body_pos,prefix,n_tokens,reactive_id,stable_id,close_id,logit_reactive,logit_stable,logit_close,LD_reactive,LD_reactive_vs_close,LD_stable_vs_close,close_error
gemma3-1b-pt,pair_25,pair_25_c3,dep_reactive,stable_first,dep_first,key,len,first,"function Component() {
  const len = 1;
  const [key, setKey] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${key}&y=${len}`);
  }, [",51,2478,3469,236842,21.361364364624023,19.040538787841797,8.9072904586792,2.3208255767822266,12.454073905944824,10.133248329162598,
gemma3-1b-pt,pair_25,pair_25_c4,dep_reactive,stable_first,alt_first,key,len,second,"function Component() {
  const len = 1;
  const [key, setKey] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${len}&y=${key}`);
  }, [",51,2478,3469,236842,19.983888626098633,19.48523712158203,8.391737937927246,0.49865150451660156,11.592150688171387,11.093499183654785,
gemma3-1b-pt,pair_25,pair_25_c5,alt_reactive,reactive_first,dep_first,len,key,second,"function Component() {
  const [len, setLen] = useState(1);
  const key = 1;

  useEffect(() => {
    fetch(`/api?x=${key}&y=${len}`);
  }, [",51,3469,2478,236842,19.299699783325195,20.050125122070312,9.018527030944824,-0.7504253387451172,10.281172752380371,11.031598091125488,
gemma3-1b-pt,pair_25,pair_25_c6,alt_reactive,reactive_first,alt_first,len,key,first,"function Component() {
  const [len, setLen] = useState(1);
  const key = 1;

  useEffect(() => {
    fetch(`/api?x=${len}&y=${key}`);
  }, [",51,3469,2478,236842,19.871376037597656,18.344379425048828,8.794483184814453,1.5269966125488281,11.076892852783203,9.549896240234375,
gemma3-1b-pt,pair_25,pair_25_c7,alt_reactive,stable_first,dep_first,len,key,second,"function Component() {
  const key = 1;
  const [len, setLen] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${key}&y=${len}`);
  }, [",51,3469,2478,236842,18.954044342041016,21.026777267456055,9.34870719909668,-2.072732925415039,9.605337142944336,11.678070068359375,
gemma3-1b-pt,pair_25,pair_25_c8,alt_reactive,stable_first,alt_first,len,key,first,"function Component() {
  const key = 1;
  const [len, setLen] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${len}&y=${key}`);
  }, [",51,3469,2478,236842,19.683683395385742,19.727495193481445,8.926427841186523,-0.043811798095703125,10.757255554199219,10.801067352294922,
gemma3-1b-pt,pair_26,pair_26_c1,dep_reactive,reactive_first,dep_first,name,val,first,"function Component() {
  const [name, setName] = useState(0);
  const val = 0;

  useEffect(() => {
    fetch(`/api?x=${name}&y=${val}`);
  }, [",50,1201,1111,236842,21.15361785888672,19.253103256225586,7.94993257522583,1.9005146026611328,13.203685283660889,11.303170680999756,
gemma3-1b-pt,pair_26,pair_26_c2,dep_reactive,reactive_first,alt_first,name,val,second,"function Component() {
  const [name, setName] = useState(0);
  const val = 0;

  useEffect(() => {
    fetch(`/api?x=${val}&y=${name}`);
  }, [",50,1201,1111,236842,20.360891342163086,20.04307746887207,7.770495891571045,0.3178138732910156,12.590395450592041,12.272581577301025,
gemma3-1b-pt,pair_26,pair_26_c3,dep_reactive,stable_first,dep_first,name,val,first,"function Component() {
  const val = 0;
  const [name, setName] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${name}&y=${val}`);
  }, [",50,1201,1111,236842,21.25502586364746,19.77595329284668,8.031794548034668,1.4790725708007812,13.223231315612793,11.744158744812012,
gemma3-1b-pt,pair_26,pair_26_c4,dep_reactive,stable_first,alt_first,name,val,second,"function Component() {
  const val = 0;
  const [name, setName] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${val}&y=${name}`);
  }, [",50,1201,1111,236842,20.084501266479492,20.276233673095703,7.833652019500732,-0.19173240661621094,12.25084924697876,12.44258165359497,
gemma3-1b-pt,pair_26,pair_26_c5,alt_reactive,reactive_first,dep_first,val,name,second,"function Component() {
  const [val, setVal] = useState(0);
  const name = 0;

  useEffect(() => {
    fetch(`/api?x=${name}&y=${val}`);
  }, [",51,1111,1201,236842,19.677696228027344,20.664886474609375,8.39173698425293,-0.9871902465820312,11.285959243774414,12.273149490356445,
gemma3-1b-pt,pair_26,pair_26_c6,alt_reactive,reactive_first,alt_first,val,name,first,"function Component() {
  const [val, setVal] = useState(0);
  const name = 0;

  useEffect(() => {
    fetch(`/api?x=${val}&y=${name}`);
  }, [",51,1111,1201,236842,20.580209732055664,19.008811950683594,8.009350776672363,1.5713977813720703,12.5708589553833,10.99946117401123,
gemma3-1b-pt,pair_26,pair_26_c7,alt_reactive,stable_first,dep_first,val,name,second,"function Component() {
  const name = 0;
  const [val, setVal] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${name}&y=${val}`);
  }, [",51,1111,1201,236842,19.383991241455078,21.230623245239258,8.545856475830078,-1.8466320037841797,10.838134765625,12.68476676940918,
gemma3-1b-pt,pair_26,pair_26_c8,alt_reactive,stable_first,alt_first,val,name,first,"function Component() {
  const name = 0;
  const [val, setVal] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${val}&y=${name}`);
  }, [",51,1111,1201,236842,20.527929306030273,20.02596092224121,8.174369812011719,0.5019683837890625,12.353559494018555,11.851591110229492,
gemma3-1b-pt,pair_27,pair_27_c1,dep_reactive,reactive_first,dep_first,count,max,first,"function Component() {
  const [count, setCount] = useState(0);
  const max = 0;

  useEffect(() => {
    fetch(`/api?x=${count}&y=${max}`);
  }, [",50,2861,2074,236842,21.19198989868164,18.63920021057129,7.395768642425537,2.5527896881103516,13.796221256256104,11.243431568145752,
gemma3-1b-pt,pair_27,pair_27_c2,dep_reactive,reactive_first,alt_first,count,max,second,"function Component() {
  const [count, setCount] = useState(0);
  const max = 0;

  useEffect(() => {
    fetch(`/api?x=${max}&y=${count}`);
  }, [",50,2861,2074,236842,19.975582122802734,20.347503662109375,7.362625598907471,-0.3719215393066406,12.612956523895264,12.984878063201904,
gemma3-1b-pt,pair_27,pair_27_c3,dep_reactive,stable_first,dep_first,count,max,first,"function Component() {
  const max = 0;
  const [count, setCount] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${count}&y=${max}`);
  }, [",50,2861,2074,236842,20.926000595092773,19.16489601135254,7.493803024291992,1.7611045837402344,13.432197570800781,11.671092987060547,
gemma3-1b-pt,pair_27,pair_27_c4,dep_reactive,stable_first,alt_first,count,max,second,"function Component() {
  const max = 0;
  const [count, setCount] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${max}&y=${count}`);
  }, [",50,2861,2074,236842,19.55990219116211,20.20841407775879,7.506980895996094,-0.6485118865966797,12.052921295166016,12.701433181762695,
gemma3-1b-pt,pair_27,pair_27_c5,alt_reactive,reactive_first,dep_first,max,count,second,"function Component() {
  const [max, setMax] = useState(0);
  const count = 0;

  useEffect(() => {
    fetch(`/api?x=${count}&y=${max}`);
  }, [",51,2074,2861,236842,19.237459182739258,21.02986717224121,7.659451007843018,-1.7924079895019531,11.57800817489624,13.370416164398193,
gemma3-1b-pt,pair_27,pair_27_c6,alt_reactive,reactive_first,alt_first,max,count,first,"function Component() {
  const [max, setMax] = useState(0);
  const count = 0;

  useEffect(() => {
    fetch(`/api?x=${max}&y=${count}`);
  }, [",51,2074,2861,236842,20.650617599487305,19.25506591796875,7.6437087059021,1.3955516815185547,13.006908893585205,11.61135721206665,
gemma3-1b-pt,pair_27,pair_27_c7,alt_reactive,stable_first,dep_first,max,count,second,"function Component() {
  const count = 0;
  const [max, setMax] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${count}&y=${max}`);
  }, [",51,2074,2861,236842,19.288267135620117,20.984943389892578,7.462399005889893,-1.696676254272461,11.825868129730225,13.522544384002686,
gemma3-1b-pt,pair_27,pair_27_c8,alt_reactive,stable_first,alt_first,max,count,first,"function Component() {
  const count = 0;
  const [max, setMax] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${max}&y=${count}`);
  }, [",51,2074,2861,236842,20.786426544189453,19.870525360107422,7.4876203536987305,0.9159011840820312,13.298806190490723,12.382905006408691,
gemma3-1b-pt,pair_28,pair_28_c1,dep_reactive,reactive_first,dep_first,mode,num,first,"function Component() {
  const [mode, setMode] = useState(false);
  const num = false;

  useEffect(() => {
    fetch(`/api?x=${mode}&y=${num}`);
  }, [",50,9074,3744,236842,21.043855667114258,18.671634674072266,6.890869617462158,2.372220993041992,14.1529860496521,11.780765056610107,
gemma3-1b-pt,pair_28,pair_28_c2,dep_reactive,reactive_first,alt_first,mode,num,second,"function Component() {
  const [mode, setMode] = useState(false);
  const num = false;

  useEffect(() => {
    fetch(`/api?x=${num}&y=${mode}`);
  }, [",50,9074,3744,236842,19.80461311340332,20.37299346923828,6.92510986328125,-0.5683803558349609,12.87950325012207,13.447883605957031,
gemma3-1b-pt,pair_28,pair_28_c3,dep_reactive,stable_first,dep_first,mode,num,first,"function Component() {
  const num = false;
  const [mode, setMode] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${mode}&y=${num}`);
  }, [",50,9074,3744,236842,20.913524627685547,19.161659240722656,6.900566577911377,1.7518653869628906,14.01295804977417,12.26109266281128,
gemma3-1b-pt,pair_28,pair_28_c4,dep_reactive,stable_first,alt_first,mode,num,second,"function Component() {
  const num = false;
  const [mode, setMode] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${num}&y=${mode}`);
  }, [",50,9074,3744,236842,19.730506896972656,20.540912628173828,6.896367073059082,-0.8104057312011719,12.834139823913574,13.644545555114746,
gemma3-1b-pt,pair_28,pair_28_c5,alt_reactive,reactive_first,dep_first,num,mode,second,"function Component() {
  const [num, setNum] = useState(false);
  const mode = false;

  useEffect(() => {
    fetch(`/api?x=${mode}&y=${num}`);
  }, [",50,3744,9074,236842,18.809223175048828,21.03553581237793,7.526978015899658,-2.2263126373291016,11.28224515914917,13.508557796478271,
gemma3-1b-pt,pair_28,pair_28_c6,alt_reactive,reactive_first,alt_first,num,mode,first,"function Component() {
  const [num, setNum] = useState(false);
  const mode = false;

  useEffect(() => {
    fetch(`/api?x=${num}&y=${mode}`);
  }, [",50,3744,9074,236842,20.528417587280273,19.532495498657227,7.625792503356934,0.9959220886230469,12.90262508392334,11.906702995300293,
gemma3-1b-pt,pair_28,pair_28_c7,alt_reactive,stable_first,dep_first,num,mode,second,"function Component() {
  const mode = false;
  const [num, setNum] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${mode}&y=${num}`);
  }, [",50,3744,9074,236842,18.704431533813477,21.350589752197266,7.545950412750244,-2.646158218383789,11.158481121063232,13.804639339447021,
gemma3-1b-pt,pair_28,pair_28_c8,alt_reactive,stable_first,alt_first,num,mode,first,"function Component() {
  const mode = false;
  const [num, setNum] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${num}&y=${mode}`);
  }, [",50,3744,9074,236842,20.515382766723633,20.2965087890625,7.52714204788208,0.2188739776611328,12.988240718841553,12.76936674118042,
gemma3-1b-pt,pair_29,pair_29_c1,dep_reactive,reactive_first,dep_first,flag,base,first,"function Component() {
  const [flag, setFlag] = useState(true);
  const base = true;

  useEffect(() => {
    fetch(`/api?x=${flag}&y=${base}`);
  }, [",50,16213,5521,236842,20.48872947692871,18.430740356445312,7.759530067443848,2.0579891204833984,12.729199409484863,10.671210289001465,
gemma3-1b-pt,pair_29,pair_29_c2,dep_reactive,reactive_first,alt_first,flag,base,second,"function Component() {
  const [flag, setFlag] = useState(true);
  const base = true;

  useEffect(() => {
    fetch(`/api?x=${base}&y=${flag}`);
  }, [",50,16213,5521,236842,19.56021499633789,20.18758773803711,7.674148082733154,-0.6273727416992188,11.886066913604736,12.513439655303955,
gemma3-1b-pt,pair_29,pair_29_c3,dep_reactive,stable_first,dep_first,flag,base,first,"function Component() {
  const base = true;
  const [flag, setFlag] = useState(true);

  useEffect(() => {
    fetch(`/api?x=${flag}&y=${base}`);
  }, [",50,16213,5521,236842,20.994976043701172,17.994752883911133,7.72134256362915,3.000223159790039,13.273633480072021,10.273410320281982,
gemma3-1b-pt,pair_29,pair_29_c4,dep_reactive,stable_first,alt_first,flag,base,second,"function Component() {
  const base = true;
  const [flag, setFlag] = useState(true);

  useEffect(() => {
    fetch(`/api?x=${base}&y=${flag}`);
  }, [",50,16213,5521,236842,19.950084686279297,20.079221725463867,7.571114540100098,-0.1291370391845703,12.3789701461792,12.50810718536377,
gemma3-1b-pt,pair_29,pair_29_c5,alt_reactive,reactive_first,dep_first,base,flag,second,"function Component() {
  const [base, setBase] = useState(true);
  const flag = true;

  useEffect(() => {
    fetch(`/api?x=${flag}&y=${base}`);
  }, [",50,5521,16213,236842,18.94447898864746,20.547521591186523,7.755988597869873,-1.6030426025390625,11.188490390777588,12.79153299331665,
gemma3-1b-pt,pair_29,pair_29_c6,alt_reactive,reactive_first,alt_first,base,flag,first,"function Component() {
  const [base, setBase] = useState(true);
  const flag = true;

  useEffect(() => {
    fetch(`/api?x=${base}&y=${flag}`);
  }, [",50,5521,16213,236842,20.268522262573242,19.2770938873291,7.7878828048706055,0.9914283752441406,12.480639457702637,11.489211082458496,
gemma3-1b-pt,pair_29,pair_29_c7,alt_reactive,stable_first,dep_first,base,flag,second,"function Component() {
  const flag = true;
  const [base, setBase] = useState(true);

  useEffect(() => {
    fetch(`/api?x=${flag}&y=${base}`);
  }, [",50,5521,16213,236842,19.034259796142578,20.711732864379883,7.982559680938721,-1.6774730682373047,11.051700115203857,12.729173183441162,
gemma3-1b-pt,pair_29,pair_29_c8,alt_reactive,stable_first,alt_first,base,flag,first,"function Component() {
  const flag = true;
  const [base, setBase] = useState(true);

  useEffect(() => {
    fetch(`/api?x=${base}&y=${flag}`);
  }, [",50,5521,16213,236842,20.639856338500977,19.637725830078125,7.958096027374268,1.0021305084228516,12.681760311126709,11.679629802703857,
gemma3-1b-pt,pair_30,pair_30_c1,dep_reactive,reactive_first,dep_first,status,ref,first,"function Component() {
  const [status, setStatus] = useState(false);
  const ref = false;

  useEffect(() => {
    fetch(`/api?x=${status}&y=${ref}`);
  }, [",50,4818,1811,236842,20.80394172668457,19.25609016418457,7.343573093414307,1.5478515625,13.460368633270264,11.912517070770264,
gemma3-1b-pt,pair_30,pair_30_c2,dep_reactive,reactive_first,alt_first,status,ref,second,"function Component() {
  const [status, setStatus] = useState(false);
  const ref = false;

  useEffect(() => {
    fetch(`/api?x=${ref}&y=${status}`);
  }, [",50,4818,1811,236842,19.611740112304688,20.008516311645508,7.104600429534912,-0.3967761993408203,12.507139682769775,12.903915882110596,
gemma3-1b-pt,pair_30,pair_30_c3,dep_reactive,stable_first,dep_first,status,ref,first,"function Component() {
  const ref = false;
  const [status, setStatus] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${status}&y=${ref}`);
  }, [",50,4818,1811,236842,20.75984001159668,19.275171279907227,7.361202239990234,1.4846687316894531,13.398637771606445,11.913969039916992,
gemma3-1b-pt,pair_30,pair_30_c4,dep_reactive,stable_first,alt_first,status,ref,second,"function Component() {
  const ref = false;
  const [status, setStatus] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${ref}&y=${status}`);
  }, [",50,4818,1811,236842,19.021438598632812,20.093341827392578,7.152018070220947,-1.0719032287597656,11.869420528411865,12.94132375717163,
gemma3-1b-pt,pair_30,pair_30_c5,alt_reactive,reactive_first,dep_first,ref,status,second,"function Component() {
  const [ref, setRef] = useState(false);
  const status = false;

  useEffect(() => {
    fetch(`/api?x=${status}&y=${ref}`);
  }, [",50,1811,4818,236842,19.03083038330078,21.19951629638672,7.410465717315674,-2.1686859130859375,11.620364665985107,13.789050579071045,
gemma3-1b-pt,pair_30,pair_30_c6,alt_reactive,reactive_first,alt_first,ref,status,first,"function Component() {
  const [ref, setRef] = useState(false);
  const status = false;

  useEffect(() => {
    fetch(`/api?x=${ref}&y=${status}`);
  }, [",50,1811,4818,236842,19.786535263061523,19.78234100341797,7.175375461578369,0.0041942596435546875,12.611159801483154,12.6069655418396,
gemma3-1b-pt,pair_30,pair_30_c7,alt_reactive,stable_first,dep_first,ref,status,second,"function Component() {
  const status = false;
  const [ref, setRef] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${status}&y=${ref}`);
  }, [",50,1811,4818,236842,19.001619338989258,21.363445281982422,7.614892959594727,-2.361825942993164,11.386726379394531,13.748552322387695,
gemma3-1b-pt,pair_30,pair_30_c8,alt_reactive,stable_first,alt_first,ref,status,first,"function Component() {
  const status = false;
  const [ref, setRef] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${ref}&y=${status}`);
  }, [",50,1811,4818,236842,20.00248908996582,19.845155715942383,7.221835613250732,0.1573333740234375,12.780653476715088,12.62332010269165,
gemma3-1b-pt,pair_31,pair_31_c1,dep_reactive,reactive_first,dep_first,text,cap,first,"function Component() {
  const [text, setText] = useState(0);
  const cap = 0;

  useEffect(() => {
    fetch(`/api?x=${text}&y=${cap}`);
  }, [",50,1005,5565,236842,20.75225257873535,18.705251693725586,6.583553791046143,2.0470008850097656,14.168698787689209,12.121697902679443,
gemma3-1b-pt,pair_31,pair_31_c2,dep_reactive,reactive_first,alt_first,text,cap,second,"function Component() {
  const [text, setText] = useState(0);
  const cap = 0;

  useEffect(() => {
    fetch(`/api?x=${cap}&y=${text}`);
  }, [",50,1005,5565,236842,20.088001251220703,19.845266342163086,6.550626754760742,0.2427349090576172,13.537374496459961,13.294639587402344,
gemma3-1b-pt,pair_31,pair_31_c3,dep_reactive,stable_first,dep_first,text,cap,first,"function Component() {
  const cap = 0;
  const [text, setText] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${text}&y=${cap}`);
  }, [",50,1005,5565,236842,21.02866554260254,19.475929260253906,6.593100547790527,1.5527362823486328,14.435564994812012,12.882828712463379,
gemma3-1b-pt,pair_31,pair_31_c4,dep_reactive,stable_first,alt_first,text,cap,second,"function Component() {
  const cap = 0;
  const [text, setText] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${cap}&y=${text}`);
  }, [",50,1005,5565,236842,19.835613250732422,20.288036346435547,6.4712090492248535,-0.452423095703125,13.364404201507568,13.816827297210693,
gemma3-1b-pt,pair_31,pair_31_c5,alt_reactive,reactive_first,dep_first,cap,text,second,"function Component() {
  const [cap, setCap] = useState(0);
  const text = 0;

  useEffect(() => {
    fetch(`/api?x=${text}&y=${cap}`);
  }, [",51,5565,1005,236842,20.127086639404297,20.53757667541504,7.2067413330078125,-0.4104900360107422,12.920345306396484,13.330835342407227,
gemma3-1b-pt,pair_31,pair_31_c6,alt_reactive,reactive_first,alt_first,cap,text,first,"function Component() {
  const [cap, setCap] = useState(0);
  const text = 0;

  useEffect(() => {
    fetch(`/api?x=${cap}&y=${text}`);
  }, [",51,5565,1005,236842,20.893766403198242,19.00080108642578,7.186659812927246,1.892965316772461,13.707106590270996,11.814141273498535,
gemma3-1b-pt,pair_31,pair_31_c7,alt_reactive,stable_first,dep_first,cap,text,second,"function Component() {
  const text = 0;
  const [cap, setCap] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${text}&y=${cap}`);
  }, [",51,5565,1005,236842,19.362712860107422,20.751394271850586,7.296809196472168,-1.388681411743164,12.065903663635254,13.454585075378418,
gemma3-1b-pt,pair_31,pair_31_c8,alt_reactive,stable_first,alt_first,cap,text,first,"function Component() {
  const text = 0;
  const [cap, setCap] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${cap}&y=${text}`);
  }, [",51,5565,1005,236842,20.6376953125,19.528982162475586,7.192278861999512,1.108713150024414,13.445416450500488,12.336703300476074,
gemma3-1b-pt,pair_32,pair_32_c1,dep_reactive,reactive_first,dep_first,page,min,first,"function Component() {
  const [page, setPage] = useState(1);
  const min = 1;

  useEffect(() => {
    fetch(`/api?x=${page}&y=${min}`);
  }, [",51,4000,1387,236842,22.107158660888672,19.959810256958008,7.849114894866943,2.147348403930664,14.258043766021729,12.110695362091064,
gemma3-1b-pt,pair_32,pair_32_c2,dep_reactive,reactive_first,alt_first,page,min,second,"function Component() {
  const [page, setPage] = useState(1);
  const min = 1;

  useEffect(() => {
    fetch(`/api?x=${min}&y=${page}`);
  }, [",51,4000,1387,236842,21.67474937438965,20.983945846557617,7.7404279708862305,0.6908035278320312,13.934321403503418,13.243517875671387,
gemma3-1b-pt,pair_32,pair_32_c3,dep_reactive,stable_first,dep_first,page,min,first,"function Component() {
  const min = 1;
  const [page, setPage] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${page}&y=${min}`);
  }, [",51,4000,1387,236842,22.458086013793945,19.65367889404297,7.94177770614624,2.8044071197509766,14.516308307647705,11.711901187896729,
gemma3-1b-pt,pair_32,pair_32_c4,dep_reactive,stable_first,alt_first,page,min,second,"function Component() {
  const min = 1;
  const [page, setPage] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${min}&y=${page}`);
  }, [",51,4000,1387,236842,21.44520378112793,21.322315216064453,7.853116035461426,0.12288856506347656,13.592087745666504,13.469199180603027,
gemma3-1b-pt,pair_32,pair_32_c5,alt_reactive,reactive_first,dep_first,min,page,second,"function Component() {
  const [min, setMin] = useState(1);
  const page = 1;

  useEffect(() => {
    fetch(`/api?x=${page}&y=${min}`);
  }, [",51,1387,4000,236842,19.897350311279297,21.92082405090332,8.223078727722168,-2.0234737396240234,11.674271583557129,13.697745323181152,
gemma3-1b-pt,pair_32,pair_32_c6,alt_reactive,reactive_first,alt_first,min,page,first,"function Component() {
  const [min, setMin] = useState(1);
  const page = 1;

  useEffect(() => {
    fetch(`/api?x=${min}&y=${page}`);
  }, [",51,1387,4000,236842,21.65541648864746,20.2925968170166,8.108521461486816,1.3628196716308594,13.546895027160645,12.184075355529785,
gemma3-1b-pt,pair_32,pair_32_c7,alt_reactive,stable_first,dep_first,min,page,second,"function Component() {
  const page = 1;
  const [min, setMin] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${page}&y=${min}`);
  }, [",51,1387,4000,236842,20.223207473754883,22.10292625427246,8.427334785461426,-1.8797187805175781,11.795872688293457,13.675591468811035,
gemma3-1b-pt,pair_32,pair_32_c8,alt_reactive,stable_first,alt_first,min,page,first,"function Component() {
  const page = 1;
  const [min, setMin] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${min}&y=${page}`);
  }, [",51,1387,4000,236842,21.562631607055664,21.085926055908203,8.207518577575684,0.47670555114746094,13.35511302947998,12.87840747833252,
gemma3-1b-pt,pair_33,pair_33_c1,dep_reactive,reactive_first,dep_first,index,val,first,"function Component() {
  const [index, setIndex] = useState(0);
  const val = 0;

  useEffect(() => {
    fetch(`/api?x=${index}&y=${val}`);
  }, [",51,2662,1111,236842,21.19805145263672,19.02635955810547,8.134431838989258,2.17169189453125,13.063619613647461,10.891927719116211,
gemma3-1b-pt,pair_33,pair_33_c2,dep_reactive,reactive_first,alt_first,index,val,second,"function Component() {
  const [index, setIndex] = useState(0);
  const val = 0;

  useEffect(() => {
    fetch(`/api?x=${val}&y=${index}`);
  }, [",51,2662,1111,236842,20.21808624267578,20.205514907836914,7.908714294433594,0.012571334838867188,12.309371948242188,12.29680061340332,
gemma3-1b-pt,pair_33,pair_33_c3,dep_reactive,stable_first,dep_first,index,val,first,"function Component() {
  const val = 0;
  const [index, setIndex] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${index}&y=${val}`);
  }, [",51,2662,1111,236842,21.353784561157227,19.508358001708984,8.169239044189453,1.8454265594482422,13.184545516967773,11.339118957519531,
gemma3-1b-pt,pair_33,pair_33_c4,dep_reactive,stable_first,alt_first,index,val,second,"function Component() {
  const val = 0;
  const [index, setIndex] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${val}&y=${index}`);
  }, [",51,2662,1111,236842,19.86884880065918,20.476852416992188,7.855287075042725,-0.6080036163330078,12.013561725616455,12.621565341949463,
gemma3-1b-pt,pair_33,pair_33_c5,alt_reactive,reactive_first,dep_first,val,index,second,"function Component() {
  const [val, setVal] = useState(0);
  const index = 0;

  useEffect(() => {
    fetch(`/api?x=${index}&y=${val}`);
  }, [",51,1111,2662,236842,20.379106521606445,20.723514556884766,8.286731719970703,-0.3444080352783203,12.092374801635742,12.436782836914062,
gemma3-1b-pt,pair_33,pair_33_c6,alt_reactive,reactive_first,alt_first,val,index,first,"function Component() {
  const [val, setVal] = useState(0);
  const index = 0;

  useEffect(() => {
    fetch(`/api?x=${val}&y=${index}`);
  }, [",51,1111,2662,236842,21.001922607421875,19.17527961730957,8.063454627990723,1.8266429901123047,12.938467979431152,11.111824989318848,
gemma3-1b-pt,pair_33,pair_33_c7,alt_reactive,stable_first,dep_first,val,index,second,"function Component() {
  const index = 0;
  const [val, setVal] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${index}&y=${val}`);
  }, [",51,1111,2662,236842,19.973758697509766,21.104923248291016,8.400924682617188,-1.13116455078125,11.572834014892578,12.703998565673828,
gemma3-1b-pt,pair_33,pair_33_c8,alt_reactive,stable_first,alt_first,val,index,first,"function Component() {
  const index = 0;
  const [val, setVal] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${val}&y=${index}`);
  }, [",51,1111,2662,236842,20.90211296081543,20.014036178588867,8.294496536254883,0.8880767822265625,12.607616424560547,11.719539642333984,
gemma3-1b-pt,pair_34,pair_34_c1,dep_reactive,reactive_first,dep_first,query,len,first,"function Component() {
  const [query, setQuery] = useState(0);
  const len = 0;

  useEffect(() => {
    fetch(`/api?x=${query}&y=${len}`);
  }, [",51,3278,3469,236842,20.828052520751953,18.479095458984375,8.308897018432617,2.348957061767578,12.519155502319336,10.170198440551758,
gemma3-1b-pt,pair_34,pair_34_c2,dep_reactive,reactive_first,alt_first,query,len,second,"function Component() {
  const [query, setQuery] = useState(0);
  const len = 0;

  useEffect(() => {
    fetch(`/api?x=${len}&y=${query}`);
  }, [",51,3278,3469,236842,20.151073455810547,19.38823127746582,7.867753982543945,0.7628421783447266,12.283319473266602,11.520477294921875,
gemma3-1b-pt,pair_34,pair_34_c3,dep_reactive,stable_first,dep_first,query,len,first,"function Component() {
  const len = 0;
  const [query, setQuery] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${query}&y=${len}`);
  }, [",51,3278,3469,236842,20.82481575012207,18.427005767822266,8.207684516906738,2.3978099822998047,12.617131233215332,10.219321250915527,
gemma3-1b-pt,pair_34,pair_34_c4,dep_reactive,stable_first,alt_first,query,len,second,"function Component() {
  const len = 0;
  const [query, setQuery] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${len}&y=${query}`);
  }, [",51,3278,3469,236842,19.809995651245117,19.27122688293457,7.697569847106934,0.5387687683105469,12.112425804138184,11.573657035827637,
gemma3-1b-pt,pair_34,pair_34_c5,alt_reactive,reactive_first,dep_first,len,query,second,"function Component() {
  const [len, setLen] = useState(0);
  const query = 0;

  useEffect(() => {
    fetch(`/api?x=${query}&y=${len}`);
  }, [",51,3469,3278,236842,18.53980827331543,20.202205657958984,8.597833633422852,-1.6623973846435547,9.941974639892578,11.604372024536133,
gemma3-1b-pt,pair_34,pair_34_c6,alt_reactive,reactive_first,alt_first,len,query,first,"function Component() {
  const [len, setLen] = useState(0);
  const query = 0;

  useEffect(() => {
    fetch(`/api?x=${len}&y=${query}`);
  }, [",51,3469,3278,236842,19.34048080444336,18.90618324279785,8.231284141540527,0.4342975616455078,11.109196662902832,10.674899101257324,
gemma3-1b-pt,pair_34,pair_34_c7,alt_reactive,stable_first,dep_first,len,query,second,"function Component() {
  const query = 0;
  const [len, setLen] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${query}&y=${len}`);
  }, [",51,3469,3278,236842,18.407146453857422,20.334026336669922,8.65606689453125,-1.9268798828125,9.751079559326172,11.677959442138672,
